location,month,temp_mean_c,source
oberstdorf,1941-04,3.99,ERA5/Open-Meteo
oberstdorf,1941-05,6.87,ERA5/Open-Meteo
oberstdorf,1941-06,13.72,ERA5/Open-Meteo
oberstdorf,1941-07,16.19,ERA5/Open-Meteo
oberstdorf,1941-08,14.15,ERA5/Open-Meteo
oberstdorf,1941-09,10.7,ERA5/Open-Meteo
oberstdorf,1941-10,6.2,ERA5/Open-Meteo
oberstdorf,1941-11,0.31,ERA5/Open-Meteo
oberstdorf,1941-12,-7.8,ERA5/Open-Meteo
oberstdorf,1942-01,-8.55,ERA5/Open-Meteo
oberstdorf,1942-02,-5.54,ERA5/Open-Meteo
oberstdorf,1942-03,3.49,ERA5/Open-Meteo
oberstdorf,1942-04,5.95,ERA5/Open-Meteo
oberstdorf,1942-05,9.96,ERA5/Open-Meteo
oberstdorf,1942-06,13.58,ERA5/Open-Meteo
oberstdorf,1942-07,15.25,ERA5/Open-Meteo
oberstdorf,1942-08,15.75,ERA5/Open-Meteo
oberstdorf,1942-09,14.28,ERA5/Open-Meteo
oberstdorf,1942-10,10.21,ERA5/Open-Meteo
oberstdorf,1942-11,-0.64,ERA5/Open-Meteo
oberstdorf,1942-12,-6.6,ERA5/Open-Meteo
oberstdorf,1943-01,-2.65,ERA5/Open-Meteo
oberstdorf,1943-02,-0.06,ERA5/Open-Meteo
oberstdorf,1943-03,3.43,ERA5/Open-Meteo
oberstdorf,1943-04,6.3,ERA5/Open-Meteo
oberstdorf,1943-05,10.49,ERA5/Open-Meteo
oberstdorf,1943-06,12.32,ERA5/Open-Meteo
oberstdorf,1943-07,15.43,ERA5/Open-Meteo
oberstdorf,1943-08,16.83,ERA5/Open-Meteo
oberstdorf,1943-09,13.14,ERA5/Open-Meteo
oberstdorf,1943-10,9.58,ERA5/Open-Meteo
oberstdorf,1943-11,0.13,ERA5/Open-Meteo
oberstdorf,1943-12,-0.9,ERA5/Open-Meteo
oberstdorf,1944-01,-1.65,ERA5/Open-Meteo
oberstdorf,1944-02,-3.85,ERA5/Open-Meteo
oberstdorf,1944-03,-1.45,ERA5/Open-Meteo
oberstdorf,1944-04,5.41,ERA5/Open-Meteo
oberstdorf,1944-05,9.18,ERA5/Open-Meteo
oberstdorf,1944-06,12.8,ERA5/Open-Meteo
oberstdorf,1944-07,15.38,ERA5/Open-Meteo
oberstdorf,1944-08,17.86,ERA5/Open-Meteo
oberstdorf,1944-09,12.41,ERA5/Open-Meteo
oberstdorf,1944-10,7.03,ERA5/Open-Meteo
oberstdorf,1944-11,1.2,ERA5/Open-Meteo
oberstdorf,1944-12,-2.9,ERA5/Open-Meteo
oberstdorf,1945-01,-9.11,ERA5/Open-Meteo
oberstdorf,1945-02,0.84,ERA5/Open-Meteo
oberstdorf,1945-03,2.06,ERA5/Open-Meteo
oberstdorf,1945-04,6.43,ERA5/Open-Meteo
oberstdorf,1945-05,11.1,ERA5/Open-Meteo
oberstdorf,1945-06,15.16,ERA5/Open-Meteo
oberstdorf,1945-07,16.73,ERA5/Open-Meteo
oberstdorf,1945-08,15.3,ERA5/Open-Meteo
oberstdorf,1945-09,12.71,ERA5/Open-Meteo
oberstdorf,1945-10,6.85,ERA5/Open-Meteo
oberstdorf,1945-11,-0.56,ERA5/Open-Meteo
oberstdorf,1945-12,-4.0,ERA5/Open-Meteo
oberstdorf,1946-01,-5.67,ERA5/Open-Meteo
oberstdorf,1946-02,-0.2,ERA5/Open-Meteo
oberstdorf,1946-03,3.11,ERA5/Open-Meteo
oberstdorf,1946-04,7.64,ERA5/Open-Meteo
oberstdorf,1946-05,11.93,ERA5/Open-Meteo
oberstdorf,1946-06,13.21,ERA5/Open-Meteo
oberstdorf,1946-07,16.87,ERA5/Open-Meteo
oberstdorf,1946-08,15.69,ERA5/Open-Meteo
oberstdorf,1946-09,13.79,ERA5/Open-Meteo
oberstdorf,1946-10,6.54,ERA5/Open-Meteo
oberstdorf,1946-11,1.22,ERA5/Open-Meteo
oberstdorf,1946-12,1.3,ERA5/Open-Meteo
oberstdorf,1947-01,-7.03,ERA5/Open-Meteo
oberstdorf,1947-02,-3.6,ERA5/Open-Meteo
oberstdorf,1947-03,2.9,ERA5/Open-Meteo
oberstdorf,1947-04,7.51,ERA5/Open-Meteo
oberstdorf,1947-05,12.55,ERA5/Open-Meteo
oberstdorf,1947-06,15.06,ERA5/Open-Meteo
oberstdorf,1947-07,17.63,ERA5/Open-Meteo
oberstdorf,1947-08,16.93,ERA5/Open-Meteo
oberstdorf,1947-09,14.7,ERA5/Open-Meteo
oberstdorf,1947-10,8.5,ERA5/Open-Meteo
oberstdorf,1947-11,3.13,ERA5/Open-Meteo
oberstdorf,1947-12,-3.6,ERA5/Open-Meteo
oberstdorf,1948-01,-0.07,ERA5/Open-Meteo
oberstdorf,1948-02,-2.04,ERA5/Open-Meteo
oberstdorf,1948-03,3.71,ERA5/Open-Meteo
oberstdorf,1948-04,6.4,ERA5/Open-Meteo
oberstdorf,1948-05,10.84,ERA5/Open-Meteo
oberstdorf,1948-06,12.51,ERA5/Open-Meteo
oberstdorf,1948-07,13.18,ERA5/Open-Meteo
oberstdorf,1948-08,15.37,ERA5/Open-Meteo
oberstdorf,1948-09,12.67,ERA5/Open-Meteo
oberstdorf,1948-10,8.28,ERA5/Open-Meteo
oberstdorf,1948-11,3.27,ERA5/Open-Meteo
oberstdorf,1948-12,0.1,ERA5/Open-Meteo
oberstdorf,1949-01,-2.24,ERA5/Open-Meteo
oberstdorf,1949-02,-1.15,ERA5/Open-Meteo
oberstdorf,1949-03,-0.28,ERA5/Open-Meteo
oberstdorf,1949-04,8.52,ERA5/Open-Meteo
oberstdorf,1949-05,9.95,ERA5/Open-Meteo
oberstdorf,1949-06,13.42,ERA5/Open-Meteo
oberstdorf,1949-07,16.65,ERA5/Open-Meteo
oberstdorf,1949-08,15.83,ERA5/Open-Meteo
oberstdorf,1949-09,15.44,ERA5/Open-Meteo
oberstdorf,1949-10,10.1,ERA5/Open-Meteo
oberstdorf,1949-11,1.34,ERA5/Open-Meteo
oberstdorf,1949-12,-2.3,ERA5/Open-Meteo
oberstdorf,1950-01,-3.78,ERA5/Open-Meteo
oberstdorf,1950-02,0.41,ERA5/Open-Meteo
oberstdorf,1950-03,2.62,ERA5/Open-Meteo
oberstdorf,1950-04,4.42,ERA5/Open-Meteo
oberstdorf,1950-05,10.06,ERA5/Open-Meteo
oberstdorf,1950-06,16.22,ERA5/Open-Meteo
oberstdorf,1950-07,18.46,ERA5/Open-Meteo
oberstdorf,1950-08,16.61,ERA5/Open-Meteo
oberstdorf,1950-09,12.88,ERA5/Open-Meteo
oberstdorf,1950-10,8.05,ERA5/Open-Meteo
oberstdorf,1950-11,1.09,ERA5/Open-Meteo
oberstdorf,1950-12,-0.1,ERA5/Open-Meteo
oberstdorf,1951-01,-1.05,ERA5/Open-Meteo
oberstdorf,1951-02,0.1,ERA5/Open-Meteo
oberstdorf,1951-03,0.59,ERA5/Open-Meteo
oberstdorf,1951-04,4.72,ERA5/Open-Meteo
oberstdorf,1951-05,8.2,ERA5/Open-Meteo
oberstdorf,1951-06,13.33,ERA5/Open-Meteo
oberstdorf,1951-07,16.38,ERA5/Open-Meteo
oberstdorf,1951-08,16.52,ERA5/Open-Meteo
oberstdorf,1951-09,14.28,ERA5/Open-Meteo
oberstdorf,1951-10,7.97,ERA5/Open-Meteo
oberstdorf,1951-11,2.94,ERA5/Open-Meteo
oberstdorf,1951-12,-2.6,ERA5/Open-Meteo
oberstdorf,1952-01,-4.44,ERA5/Open-Meteo
oberstdorf,1952-02,-3.41,ERA5/Open-Meteo
oberstdorf,1952-03,2.85,ERA5/Open-Meteo
oberstdorf,1952-04,6.1,ERA5/Open-Meteo
oberstdorf,1952-05,10.08,ERA5/Open-Meteo
oberstdorf,1952-06,15.33,ERA5/Open-Meteo
oberstdorf,1952-07,18.36,ERA5/Open-Meteo
oberstdorf,1952-08,17.03,ERA5/Open-Meteo
oberstdorf,1952-09,9.66,ERA5/Open-Meteo
oberstdorf,1952-10,5.81,ERA5/Open-Meteo
oberstdorf,1952-11,-0.64,ERA5/Open-Meteo
oberstdorf,1952-12,5.9,ERA5/Open-Meteo
oberstdorf,1953-01,-5.53,ERA5/Open-Meteo
oberstdorf,1953-02,-2.71,ERA5/Open-Meteo
oberstdorf,1953-03,2.1,ERA5/Open-Meteo
oberstdorf,1953-04,5.95,ERA5/Open-Meteo
oberstdorf,1953-05,9.55,ERA5/Open-Meteo
oberstdorf,1953-06,13.21,ERA5/Open-Meteo
oberstdorf,1953-07,16.52,ERA5/Open-Meteo
oberstdorf,1953-08,15.71,ERA5/Open-Meteo
oberstdorf,1953-09,14.06,ERA5/Open-Meteo
oberstdorf,1953-10,10.25,ERA5/Open-Meteo
oberstdorf,1953-11,2.12,ERA5/Open-Meteo
oberstdorf,1953-12,4.8,ERA5/Open-Meteo
oberstdorf,1954-01,-5.91,ERA5/Open-Meteo
oberstdorf,1954-02,-3.42,ERA5/Open-Meteo
oberstdorf,1954-03,2.91,ERA5/Open-Meteo
oberstdorf,1954-04,4.06,ERA5/Open-Meteo
oberstdorf,1954-05,7.53,ERA5/Open-Meteo
oberstdorf,1954-06,13.39,ERA5/Open-Meteo
oberstdorf,1954-07,13.22,ERA5/Open-Meteo
oberstdorf,1954-08,14.45,ERA5/Open-Meteo
oberstdorf,1954-09,12.85,ERA5/Open-Meteo
oberstdorf,1954-10,7.38,ERA5/Open-Meteo
oberstdorf,1954-11,1.6,ERA5/Open-Meteo
oberstdorf,1954-12,2.9,ERA5/Open-Meteo
oberstdorf,1955-01,-2.02,ERA5/Open-Meteo
oberstdorf,1955-02,-1.76,ERA5/Open-Meteo
oberstdorf,1955-03,0.07,ERA5/Open-Meteo
oberstdorf,1955-04,4.22,ERA5/Open-Meteo
oberstdorf,1955-05,7.48,ERA5/Open-Meteo
oberstdorf,1955-06,12.85,ERA5/Open-Meteo
oberstdorf,1955-07,15.52,ERA5/Open-Meteo
oberstdorf,1955-08,14.53,ERA5/Open-Meteo
oberstdorf,1955-09,11.95,ERA5/Open-Meteo
oberstdorf,1955-10,5.69,ERA5/Open-Meteo
oberstdorf,1955-11,1.24,ERA5/Open-Meteo
oberstdorf,1955-12,0.7,ERA5/Open-Meteo
oberstdorf,1956-01,-2.55,ERA5/Open-Meteo
oberstdorf,1956-02,-11.05,ERA5/Open-Meteo
oberstdorf,1956-03,1.14,ERA5/Open-Meteo
oberstdorf,1956-04,3.75,ERA5/Open-Meteo
oberstdorf,1956-05,8.55,ERA5/Open-Meteo
oberstdorf,1956-06,11.42,ERA5/Open-Meteo
oberstdorf,1956-07,15.69,ERA5/Open-Meteo
oberstdorf,1956-08,14.79,ERA5/Open-Meteo
oberstdorf,1956-09,14.2,ERA5/Open-Meteo
oberstdorf,1956-10,5.34,ERA5/Open-Meteo
oberstdorf,1956-11,-1.06,ERA5/Open-Meteo
oberstdorf,1956-12,-5.9,ERA5/Open-Meteo
oberstdorf,1957-01,-3.98,ERA5/Open-Meteo
oberstdorf,1957-02,1.64,ERA5/Open-Meteo
oberstdorf,1957-03,4.3,ERA5/Open-Meteo
oberstdorf,1957-04,4.9,ERA5/Open-Meteo
oberstdorf,1957-05,6.58,ERA5/Open-Meteo
oberstdorf,1957-06,14.73,ERA5/Open-Meteo
oberstdorf,1957-07,15.9,ERA5/Open-Meteo
oberstdorf,1957-08,14.33,ERA5/Open-Meteo
oberstdorf,1957-09,11.58,ERA5/Open-Meteo
oberstdorf,1957-10,7.98,ERA5/Open-Meteo
oberstdorf,1957-11,4.22,ERA5/Open-Meteo
oberstdorf,1957-12,-4.6,ERA5/Open-Meteo
oberstdorf,1958-01,-3.38,ERA5/Open-Meteo
oberstdorf,1958-02,0.65,ERA5/Open-Meteo
oberstdorf,1958-03,-1.9,ERA5/Open-Meteo
oberstdorf,1958-04,3.16,ERA5/Open-Meteo
oberstdorf,1958-05,10.41,ERA5/Open-Meteo
oberstdorf,1958-06,12.96,ERA5/Open-Meteo
oberstdorf,1958-07,16.04,ERA5/Open-Meteo
oberstdorf,1958-08,16.52,ERA5/Open-Meteo
oberstdorf,1958-09,14.26,ERA5/Open-Meteo
oberstdorf,1958-10,7.05,ERA5/Open-Meteo
oberstdorf,1958-11,2.9,ERA5/Open-Meteo
oberstdorf,1958-12,0.7,ERA5/Open-Meteo
oberstdorf,1959-01,-3.61,ERA5/Open-Meteo
oberstdorf,1959-02,-0.75,ERA5/Open-Meteo
oberstdorf,1959-03,4.36,ERA5/Open-Meteo
oberstdorf,1959-04,5.48,ERA5/Open-Meteo
oberstdorf,1959-05,9.16,ERA5/Open-Meteo
oberstdorf,1959-06,13.54,ERA5/Open-Meteo
oberstdorf,1959-07,17.12,ERA5/Open-Meteo
oberstdorf,1959-08,15.43,ERA5/Open-Meteo
oberstdorf,1959-09,13.62,ERA5/Open-Meteo
oberstdorf,1959-10,8.16,ERA5/Open-Meteo
oberstdorf,1959-11,-0.12,ERA5/Open-Meteo
oberstdorf,1959-12,2.0,ERA5/Open-Meteo
oberstdorf,1960-01,-2.98,ERA5/Open-Meteo
oberstdorf,1960-02,-0.25,ERA5/Open-Meteo
oberstdorf,1960-03,3.3,ERA5/Open-Meteo
oberstdorf,1960-04,5.19,ERA5/Open-Meteo
oberstdorf,1960-05,9.33,ERA5/Open-Meteo
oberstdorf,1960-06,14.8,ERA5/Open-Meteo
oberstdorf,1960-07,14.2,ERA5/Open-Meteo
oberstdorf,1960-08,14.93,ERA5/Open-Meteo
oberstdorf,1960-09,11.67,ERA5/Open-Meteo
oberstdorf,1960-10,6.57,ERA5/Open-Meteo
oberstdorf,1960-11,2.41,ERA5/Open-Meteo
oberstdorf,1960-12,-2.0,ERA5/Open-Meteo
oberstdorf,1961-01,-2.9,ERA5/Open-Meteo
oberstdorf,1961-02,2.08,ERA5/Open-Meteo
oberstdorf,1961-03,2.9,ERA5/Open-Meteo
oberstdorf,1961-04,7.5,ERA5/Open-Meteo
oberstdorf,1961-05,8.34,ERA5/Open-Meteo
oberstdorf,1961-06,14.77,ERA5/Open-Meteo
oberstdorf,1961-07,14.61,ERA5/Open-Meteo
oberstdorf,1961-08,15.25,ERA5/Open-Meteo
oberstdorf,1961-09,16.13,ERA5/Open-Meteo
oberstdorf,1961-10,9.16,ERA5/Open-Meteo
oberstdorf,1961-11,0.91,ERA5/Open-Meteo
oberstdorf,1961-12,5.2,ERA5/Open-Meteo
oberstdorf,1962-01,-1.72,ERA5/Open-Meteo
oberstdorf,1962-02,-3.0,ERA5/Open-Meteo
oberstdorf,1962-03,-1.32,ERA5/Open-Meteo
oberstdorf,1962-04,4.64,ERA5/Open-Meteo
oberstdorf,1962-05,6.63,ERA5/Open-Meteo
oberstdorf,1962-06,11.08,ERA5/Open-Meteo
oberstdorf,1962-07,14.6,ERA5/Open-Meteo
oberstdorf,1962-08,16.62,ERA5/Open-Meteo
oberstdorf,1962-09,12.38,ERA5/Open-Meteo
oberstdorf,1962-10,9.1,ERA5/Open-Meteo
oberstdorf,1962-11,-0.85,ERA5/Open-Meteo
oberstdorf,1962-12,-3.9,ERA5/Open-Meteo
oberstdorf,1963-01,-7.15,ERA5/Open-Meteo
oberstdorf,1963-02,-5.62,ERA5/Open-Meteo
oberstdorf,1963-03,1.17,ERA5/Open-Meteo
oberstdorf,1963-04,5.83,ERA5/Open-Meteo
oberstdorf,1963-05,8.1,ERA5/Open-Meteo
oberstdorf,1963-06,13.66,ERA5/Open-Meteo
oberstdorf,1963-07,16.73,ERA5/Open-Meteo
oberstdorf,1963-08,14.82,ERA5/Open-Meteo
oberstdorf,1963-09,13.41,ERA5/Open-Meteo
oberstdorf,1963-10,8.41,ERA5/Open-Meteo
oberstdorf,1963-11,4.38,ERA5/Open-Meteo
oberstdorf,1963-12,-3.2,ERA5/Open-Meteo
oberstdorf,1964-01,-4.89,ERA5/Open-Meteo
oberstdorf,1964-02,-0.5,ERA5/Open-Meteo
oberstdorf,1964-03,1.81,ERA5/Open-Meteo
oberstdorf,1964-04,6.33,ERA5/Open-Meteo
oberstdorf,1964-05,11.57,ERA5/Open-Meteo
oberstdorf,1964-06,15.59,ERA5/Open-Meteo
oberstdorf,1964-07,17.0,ERA5/Open-Meteo
oberstdorf,1964-08,15.09,ERA5/Open-Meteo
oberstdorf,1964-09,12.92,ERA5/Open-Meteo
oberstdorf,1964-10,5.62,ERA5/Open-Meteo
oberstdorf,1964-11,3.38,ERA5/Open-Meteo
oberstdorf,1964-12,-3.1,ERA5/Open-Meteo
oberstdorf,1965-01,-1.19,ERA5/Open-Meteo
oberstdorf,1965-02,-5.21,ERA5/Open-Meteo
oberstdorf,1965-03,1.45,ERA5/Open-Meteo
oberstdorf,1965-04,4.01,ERA5/Open-Meteo
oberstdorf,1965-05,7.55,ERA5/Open-Meteo
oberstdorf,1965-06,12.46,ERA5/Open-Meteo
oberstdorf,1965-07,14.59,ERA5/Open-Meteo
oberstdorf,1965-08,14.34,ERA5/Open-Meteo
oberstdorf,1965-09,11.86,ERA5/Open-Meteo
oberstdorf,1965-10,9.52,ERA5/Open-Meteo
oberstdorf,1965-11,1.54,ERA5/Open-Meteo
oberstdorf,1965-12,-5.9,ERA5/Open-Meteo
oberstdorf,1966-01,-5.1,ERA5/Open-Meteo
oberstdorf,1966-02,3.63,ERA5/Open-Meteo
oberstdorf,1966-03,0.85,ERA5/Open-Meteo
oberstdorf,1966-04,6.22,ERA5/Open-Meteo
oberstdorf,1966-05,8.27,ERA5/Open-Meteo
oberstdorf,1966-06,13.72,ERA5/Open-Meteo
oberstdorf,1966-07,14.16,ERA5/Open-Meteo
oberstdorf,1966-08,14.13,ERA5/Open-Meteo
oberstdorf,1966-09,14.15,ERA5/Open-Meteo
oberstdorf,1966-10,11.11,ERA5/Open-Meteo
oberstdorf,1966-11,-1.24,ERA5/Open-Meteo
oberstdorf,1966-12,0.7,ERA5/Open-Meteo
oberstdorf,1967-01,-2.82,ERA5/Open-Meteo
oberstdorf,1967-02,-0.56,ERA5/Open-Meteo
oberstdorf,1967-03,2.88,ERA5/Open-Meteo
oberstdorf,1967-04,3.88,ERA5/Open-Meteo
oberstdorf,1967-05,8.12,ERA5/Open-Meteo
oberstdorf,1967-06,10.44,ERA5/Open-Meteo
oberstdorf,1967-07,17.0,ERA5/Open-Meteo
oberstdorf,1967-08,15.83,ERA5/Open-Meteo
oberstdorf,1967-09,12.58,ERA5/Open-Meteo
oberstdorf,1967-10,11.02,ERA5/Open-Meteo
oberstdorf,1967-11,3.13,ERA5/Open-Meteo
oberstdorf,1967-12,-1.7,ERA5/Open-Meteo
oberstdorf,1968-01,-3.33,ERA5/Open-Meteo
oberstdorf,1968-02,0.25,ERA5/Open-Meteo
oberstdorf,1968-03,1.78,ERA5/Open-Meteo
oberstdorf,1968-04,5.71,ERA5/Open-Meteo
oberstdorf,1968-05,8.37,ERA5/Open-Meteo
oberstdorf,1968-06,13.71,ERA5/Open-Meteo
oberstdorf,1968-07,14.95,ERA5/Open-Meteo
oberstdorf,1968-08,14.43,ERA5/Open-Meteo
oberstdorf,1968-09,12.11,ERA5/Open-Meteo
oberstdorf,1968-10,9.82,ERA5/Open-Meteo
oberstdorf,1968-11,3.71,ERA5/Open-Meteo
oberstdorf,1968-12,1.4,ERA5/Open-Meteo
oberstdorf,1969-01,-1.93,ERA5/Open-Meteo
oberstdorf,1969-02,-3.48,ERA5/Open-Meteo
oberstdorf,1969-03,2.03,ERA5/Open-Meteo
oberstdorf,1969-04,4.54,ERA5/Open-Meteo
oberstdorf,1969-05,10.65,ERA5/Open-Meteo
oberstdorf,1969-06,11.75,ERA5/Open-Meteo
oberstdorf,1969-07,16.32,ERA5/Open-Meteo
oberstdorf,1969-08,14.42,ERA5/Open-Meteo
oberstdorf,1969-09,14.12,ERA5/Open-Meteo
oberstdorf,1969-10,10.26,ERA5/Open-Meteo
oberstdorf,1969-11,1.81,ERA5/Open-Meteo
oberstdorf,1969-12,-7.8,ERA5/Open-Meteo
oberstdorf,1970-01,-1.6,ERA5/Open-Meteo
oberstdorf,1970-02,-1.59,ERA5/Open-Meteo
oberstdorf,1970-03,-0.25,ERA5/Open-Meteo
oberstdorf,1970-04,3.13,ERA5/Open-Meteo
oberstdorf,1970-05,7.0,ERA5/Open-Meteo
oberstdorf,1970-06,12.61,ERA5/Open-Meteo
oberstdorf,1970-07,15.09,ERA5/Open-Meteo
oberstdorf,1970-08,15.66,ERA5/Open-Meteo
oberstdorf,1970-09,13.95,ERA5/Open-Meteo
oberstdorf,1970-10,6.63,ERA5/Open-Meteo
oberstdorf,1970-11,2.92,ERA5/Open-Meteo
oberstdorf,1970-12,1.2,ERA5/Open-Meteo
oberstdorf,1971-01,-3.55,ERA5/Open-Meteo
oberstdorf,1971-02,-2.03,ERA5/Open-Meteo
oberstdorf,1971-03,-1.57,ERA5/Open-Meteo
oberstdorf,1971-04,6.38,ERA5/Open-Meteo
oberstdorf,1971-05,11.35,ERA5/Open-Meteo
oberstdorf,1971-06,12.35,ERA5/Open-Meteo
oberstdorf,1971-07,16.99,ERA5/Open-Meteo
oberstdorf,1971-08,17.48,ERA5/Open-Meteo
oberstdorf,1971-09,11.65,ERA5/Open-Meteo
oberstdorf,1971-10,9.13,ERA5/Open-Meteo
oberstdorf,1971-11,1.53,ERA5/Open-Meteo
oberstdorf,1971-12,2.4,ERA5/Open-Meteo
oberstdorf,1972-01,-2.1,ERA5/Open-Meteo
oberstdorf,1972-02,1.69,ERA5/Open-Meteo
oberstdorf,1972-03,4.49,ERA5/Open-Meteo
oberstdorf,1972-04,4.78,ERA5/Open-Meteo
oberstdorf,1972-05,8.43,ERA5/Open-Meteo
oberstdorf,1972-06,13.22,ERA5/Open-Meteo
oberstdorf,1972-07,15.19,ERA5/Open-Meteo
oberstdorf,1972-08,14.88,ERA5/Open-Meteo
oberstdorf,1972-09,9.52,ERA5/Open-Meteo
oberstdorf,1972-10,6.56,ERA5/Open-Meteo
oberstdorf,1972-11,1.3,ERA5/Open-Meteo
oberstdorf,1972-12,1.3,ERA5/Open-Meteo
oberstdorf,1973-01,-2.05,ERA5/Open-Meteo
oberstdorf,1973-02,-2.5,ERA5/Open-Meteo
oberstdorf,1973-03,0.51,ERA5/Open-Meteo
oberstdorf,1973-04,2.49,ERA5/Open-Meteo
oberstdorf,1973-05,9.07,ERA5/Open-Meteo
oberstdorf,1973-06,13.94,ERA5/Open-Meteo
oberstdorf,1973-07,15.17,ERA5/Open-Meteo
oberstdorf,1973-08,17.25,ERA5/Open-Meteo
oberstdorf,1973-09,13.74,ERA5/Open-Meteo
oberstdorf,1973-10,6.04,ERA5/Open-Meteo
oberstdorf,1973-11,0.73,ERA5/Open-Meteo
oberstdorf,1973-12,-6.7,ERA5/Open-Meteo
oberstdorf,1974-01,0.5,ERA5/Open-Meteo
oberstdorf,1974-02,1.54,ERA5/Open-Meteo
oberstdorf,1974-03,3.56,ERA5/Open-Meteo
oberstdorf,1974-04,4.68,ERA5/Open-Meteo
oberstdorf,1974-05,7.8,ERA5/Open-Meteo
oberstdorf,1974-06,11.63,ERA5/Open-Meteo
oberstdorf,1974-07,14.89,ERA5/Open-Meteo
oberstdorf,1974-08,16.63,ERA5/Open-Meteo
oberstdorf,1974-09,12.3,ERA5/Open-Meteo
oberstdorf,1974-10,1.84,ERA5/Open-Meteo
oberstdorf,1974-11,1.51,ERA5/Open-Meteo
oberstdorf,1974-12,1.9,ERA5/Open-Meteo
oberstdorf,1975-01,0.21,ERA5/Open-Meteo
oberstdorf,1975-02,-1.02,ERA5/Open-Meteo
oberstdorf,1975-03,1.88,ERA5/Open-Meteo
oberstdorf,1975-04,4.36,ERA5/Open-Meteo
oberstdorf,1975-05,8.46,ERA5/Open-Meteo
oberstdorf,1975-06,10.58,ERA5/Open-Meteo
oberstdorf,1975-07,15.62,ERA5/Open-Meteo
oberstdorf,1975-08,15.72,ERA5/Open-Meteo
oberstdorf,1975-09,15.03,ERA5/Open-Meteo
oberstdorf,1975-10,6.14,ERA5/Open-Meteo
oberstdorf,1975-11,1.33,ERA5/Open-Meteo
oberstdorf,1975-12,0.3,ERA5/Open-Meteo
oberstdorf,1976-01,-1.86,ERA5/Open-Meteo
oberstdorf,1976-02,0.33,ERA5/Open-Meteo
oberstdorf,1976-03,1.04,ERA5/Open-Meteo
oberstdorf,1976-04,4.37,ERA5/Open-Meteo
oberstdorf,1976-05,9.18,ERA5/Open-Meteo
oberstdorf,1976-06,14.76,ERA5/Open-Meteo
oberstdorf,1976-07,16.67,ERA5/Open-Meteo
oberstdorf,1976-08,13.54,ERA5/Open-Meteo
oberstdorf,1976-09,11.09,ERA5/Open-Meteo
oberstdorf,1976-10,9.93,ERA5/Open-Meteo
oberstdorf,1976-11,1.57,ERA5/Open-Meteo
oberstdorf,1976-12,2.8,ERA5/Open-Meteo
oberstdorf,1977-01,-1.53,ERA5/Open-Meteo
oberstdorf,1977-02,1.82,ERA5/Open-Meteo
oberstdorf,1977-03,4.34,ERA5/Open-Meteo
oberstdorf,1977-04,3.85,ERA5/Open-Meteo
oberstdorf,1977-05,8.3,ERA5/Open-Meteo
oberstdorf,1977-06,13.31,ERA5/Open-Meteo
oberstdorf,1977-07,15.41,ERA5/Open-Meteo
oberstdorf,1977-08,14.41,ERA5/Open-Meteo
oberstdorf,1977-09,11.43,ERA5/Open-Meteo
oberstdorf,1977-10,9.95,ERA5/Open-Meteo
oberstdorf,1977-11,1.47,ERA5/Open-Meteo
oberstdorf,1977-12,-8.4,ERA5/Open-Meteo
oberstdorf,1978-01,-2.97,ERA5/Open-Meteo
oberstdorf,1978-02,-1.1,ERA5/Open-Meteo
oberstdorf,1978-03,2.93,ERA5/Open-Meteo
oberstdorf,1978-04,4.22,ERA5/Open-Meteo
oberstdorf,1978-05,7.1,ERA5/Open-Meteo
oberstdorf,1978-06,11.5,ERA5/Open-Meteo
oberstdorf,1978-07,14.45,ERA5/Open-Meteo
oberstdorf,1978-08,14.25,ERA5/Open-Meteo
oberstdorf,1978-09,11.87,ERA5/Open-Meteo
oberstdorf,1978-10,7.62,ERA5/Open-Meteo
oberstdorf,1978-11,3.02,ERA5/Open-Meteo
oberstdorf,1978-12,-7.4,ERA5/Open-Meteo
oberstdorf,1979-01,-5.57,ERA5/Open-Meteo
oberstdorf,1979-02,0.51,ERA5/Open-Meteo
oberstdorf,1979-03,2.89,ERA5/Open-Meteo
oberstdorf,1979-04,3.5,ERA5/Open-Meteo
oberstdorf,1979-05,8.25,ERA5/Open-Meteo
oberstdorf,1979-06,13.61,ERA5/Open-Meteo
oberstdorf,1979-07,14.89,ERA5/Open-Meteo
oberstdorf,1979-08,14.37,ERA5/Open-Meteo
oberstdorf,1979-09,12.18,ERA5/Open-Meteo
oberstdorf,1979-10,10.15,ERA5/Open-Meteo
oberstdorf,1979-11,0.79,ERA5/Open-Meteo
oberstdorf,1979-12,3.8,ERA5/Open-Meteo
oberstdorf,1980-01,-4.56,ERA5/Open-Meteo
oberstdorf,1980-02,0.87,ERA5/Open-Meteo
oberstdorf,1980-03,2.37,ERA5/Open-Meteo
oberstdorf,1980-04,2.74,ERA5/Open-Meteo
oberstdorf,1980-05,7.26,ERA5/Open-Meteo
oberstdorf,1980-06,11.4,ERA5/Open-Meteo
oberstdorf,1980-07,14.01,ERA5/Open-Meteo
oberstdorf,1980-08,16.49,ERA5/Open-Meteo
oberstdorf,1980-09,13.78,ERA5/Open-Meteo
oberstdorf,1980-10,6.32,ERA5/Open-Meteo
oberstdorf,1980-11,1.58,ERA5/Open-Meteo
oberstdorf,1980-12,-10.0,ERA5/Open-Meteo
oberstdorf,1981-01,-5.06,ERA5/Open-Meteo
